node_id	feature(feature_amount:931)	label
6734	2,61,60,46,830,122,125,521,551,637,725,164	4
6735	334,464,460,558,704,852	2
6736	521,302,558,306	4
6737	369,384,521,671	2
6738	92,129,132,138,212,521,739,844,513	4
6739	521,361,823	0
6740	92,138,521,542,727,588	3
6741	521,92,138,450,570,728	3
6742	221,229,235,236,238,334	3
6743	80,92,127,357,481,901,724,593,701,240	4
6744	48,92,138,144,196,356,434,531,622,830,927	4
6745	229,236	1
6746	49,499,186,184,185,77,319,558,767	2
6747	521,173,177,176,178	1
6748	447,71,77,92,138,203,570,704,578,861,521,924,926,357	4
6749	185,184,521	0
6750	92,271,423,264	2
6751	229,235,236,671	2
6752	21,92,132,138,144,503,521,544,570,681,850,199	4
6753	521,728,356,570,92,138,80,49,162,138,499,500,278	4
6754	92,49	1
6755	92,138,521,704	1
6756	521,828,825,827,829,834	0
6757	92,132,138,144,704,192,570,481,903	4
6758	92,147,138,481,704	3
6759	92,127	0
6760	208,258,292,521,572,772,903	4
6761	92,49,138,144,473,499,521,646,675,821	4
6762	92,138,521,660,865	4
6763	92,138,442,446,441,444,521	1
6764	92,138	0
6765	92,102,111,830	2
6766	61,91,121,663,901,241	3
6767	92,49,129,138,252,296,311,499,521	3
6768	369,387,385,390,585,834	2
6769	263,266,92,127,8,194,6,256,761,254,357,481,321,240	4
6770	476,477,478,521,631	3
6771	92,918	1
6772	2,280,809,449	4
6773	92,127,649,865	2
6774	229,236	0
6775	29,92,127,240,320,409,918	2
6776	263,267,268,521,652	1
6777	91,92,55,138,139,521,553,675,696	4
6778	92	1
6779	402,401,521	3
6780	369,385,387,381,223	2
6781	92,138,90,140,843,744,521	3
6782	369,387,521	2
6783	369,842	2
6784	241,369,383,385,387,342	2
6785	521,651,825,828,188,581	4
6786	830,60,77,78,46,92,91,138,290,635	4
6787	37,369,385,387,834,811,586	4
6788	92,138,521	0
6789	92,138,521	1
6790	672,363,369,361	2
6791	92,132,138	2
6792	77,92,138,252,741,521	0
6793	21,783,92,132,138,163,252,521,540,554	4
6794	92,138,342,546	1
6795	92,49,132,320,460,499,704,816,817	4
6796	92,138,77,55,301,300,456,728,457,481,570,521,895	3
6797	369,384,385,387,390,522,655,778	2
6798	521,690,138	1
6799	928,521,92,138	0
6800	92,55,133,139,288,615,18,853,570,854,313	3
6801	89,77,92,138,254,447,878,521,591,620,778,285	4
6802	931	1
6803	37,369,387,521	3
6804	61,521	0
6805	521	1
6806	92,138,454,521,659,895	3
6807	92,132,546,138,521,831	2
6808	521,666,504,92,138,704	3
6809	80,92,95,111,132,138,451,521,577,906	3
6810	92,138,144,492,521,562,605	3
6811	931	0
6812	521,32,384,385,387,389,390,610	4
6813	12,92,55,312,521,647,481,520,142	4
6814	504,92,138	2
6815	263,255,268,521,761	3
6816	208,209,361,369,385,305,20	4
6817	92,77,46,85,138,521,755,905	2
6818	343	0
6819	92	1
6820	61,92,918,132,138,90,252,677	3
6821	92,864	0
6822	92,138,144,521,562,721,778,46	4
6823	92,50,467,521	4
6824	385,361,369,558,334	2
6825	77,92,138,521,677	1
6826	92,420,503,521	2
6827	92,138,161,724,593	1
6828	92,208,307,342,460	4
6829	521,420,847,148,61,90,554	3
6830	18,90,92,55,132,350,481,704,855	2
6831	521,554,145,129,840,311	3
6832	521,441	3
6833	77,90,92,138,252,253,301,420,456,491,521,677	3
6834	521,92,138,570,569,704,764	4
6835	44,263,268,521,765	1
6836	309,85,68,111,79,521	1
6837	931	2
6838	92,138,144,743	4
6839	92,127	1
6840	92,138,144,320,918,901,902,292	4
6841	290,844,635,92	2
6842	92,334	1
6843	521,92,77,50,129,138	2
6844	361	0
6845	92,138,521,704	1
6846	118,49,93,92,138,763,602,521	4
6847	92,138,535	1
6848	12,92,138,521,800	3
6849	92	0
6850	92,583,521	1
6851	92,129,138,252,521,677	3
6852	92,138,613,295	0
6853	339,369,373,672	3
6854	21,92,123,138,142,521,570,615	3
6855	193,226,369,383,385,672	4
6856	521,80	1
6857	521,369,387,672	1
6858	369,387,521,672	2
6859	42,92,129,830,351,420,521,800	3
6860	652,268,521	0
6861	92,138,49,252,509,591,499,677,513	4
6862	92,521	2
6863	21,460	4
6864	132,92,901	0
6865	92,132,138,106,627	2
6866	92,521,646,704	0
6867	92,138,144,521,677,559	1
6868	92,521	0
6869	92,138,295,521	4
6870	875,92,97,102,448,491,700,836	4
6871	521,138,92,351	1
6872	521,35,37,225,375,814,486	4
6873	85,92,106,132,337	2
6874	92,138,357,521,540,597	1
6875	92,138,99,103,252,677	3
6876	77,92,49,138,144,484,499,521,570,704	4
6877	369,387	1
6878	92,132,138,321,681	1
6879	12,92,90,138,521,625	2
6880	369	1
6881	521,77,92,138,12	1
6882	928	0
6883	38,369,387,385,305,20,348,586,188,356,522,814,834,811	4
6884	92,127	0
6885	92,521	1
6886	931	0
6887	92,90,208,357,491,741,822,908	4
6888	92,138,412,521	2
6889	361	0
6890	385,369,387,188	2
6891	521,61,831,873,741	2
6892	521,236	1
6893	92,127,121,132,618,570	2
6894	521,499,235,236,384,387	1
6895	521,665,469	1
6896	92,138	1
6897	92,780	2
6898	521,138,92	0
6899	92,127,90,558,194,263,266,261,694,260,254,296,499,255,49,315,154	4
6900	92,138,521,770	2
6901	92,138,521	3
6902	521,92,138,77,290	3
6903	263,262,268,335,772,761	4
6904	78,550,60,77,91,138,456,521,252,535,306,713	4
6905	521,21,26,58,92,138,252,419,448,562,552,591,705,880	4
6906	931	3
6907	90,138,521,777,865	1
6908	92,138,117,521,527,738,899	3
6909	521,138,92,89,635,46	2
6910	92,121,132,138,208,209,665	4
6911	92,132,901	2
6912	92,49,138,499,521,570,675	2
6913	252,77,92,138,144,521	2
6914	369,383,522,751	1
6915	133,138,81,763,521,82,280	2
6916	408,320	4
6917	369,387,385,522	4
6918	92,138,144,51,734,893,541	3
6919	521,387,364,507,11,581,390,522	4
6920	92,132,138,304,521,570,704	3
6921	77,92,138,521,704	2
6922	92,138,521,724	1
6923	3,4	3
6924	92,127,12,539	4
6925	21,30,92,138,325,356	3
6926	521,61,138,92,918,677,738,523	2
6927	92,127,240,334,49,499,625	3
6928	92,138,144,295,521	4
6929	26,291,345,354,521,566,728,869,419	4
6930	92,138,521,583,763	4
6931	521,222,361,364,188,581,507,11	4
6932	21,92,132,138,521,562	2
6933	229,236,512,521,433	1
6934	77,92,138,491,521,648	3
6935	521,37,229,236,672,842	3
6936	387,384,381,385	4
6937	476,478,581,558,74,481,92,55,138,36	4
6938	92,521,46,637	4
6939	215,369,358,387,499,521,672,214,213	3
6940	92,446,329,704,852,901	4
6941	92,102,111,132,138,334,474,479,481,901,127	4
6942	521,85,79,111	1
6943	271,258,260,263,268,521,673	4
6944	521,368,360	3
6945	21,92,138,521,677	4
6946	132,127,92,481,326,15,77	3
6947	92,106,132,138,629,880	3
6948	521,628,850,92,138,129	4
6949	173,180,176,188,193,195,226,242,334,753	4
6950	10,92,132,138,356,563	3
6951	334,225	1
6952	80,92,138,451,470,521,808	3
6953	928,92	0
6954	92	1
6955	92,111,132,138,190,330	3
6956	92,138	1
6957	263,268,272,277,784,521,765	4
6958	127,132,918,901,541	2
6959	92,138,560,446	4
6960	328,92,127,242,298,15,420,481,901,250	3
6961	236,825,827	3
6962	92,132,15,149,878,334	3
6963	521,20,209,210,305,369,385,811,920	3
6964	521,487,488	1
6965	59,92,615,704	4
6966	92,138,355,451,521,531,611	4
6967	420,428,430,521,303	3
6968	521,90,92,648	2
6969	92,53,521,558	3
6970	92,138,521,700,149	2
6971	92,77,132,138,481,491,521,770	4
6972	369,387,390,716,521	1
6973	92,138,334	2
6974	193,195,464,558,320	2
6975	521,92,138	3
6976	138,92,111	0
6977	521,92	2
6978	385,369,342,294	4
6979	521,225,581,814	3
6980	521,825,828,827,829,826,834,38,811	3
6981	92,138,474	0
6982	92,127,334	2
6983	18,92,570,854	0
6984	77,92,138,144,189,439,447,481,650,521	4
6985	92	1
6986	263,268,521,273,277,761,499	0
6987	92,138,521,713	1
6988	521,361,369,387,385,371,522,814	3
6989	92,138,521,684	3
6990	21,704	0
6991	263,267,268,369,384,385,387	4
6992	363,521	0
6993	521,89,85,92	0
6994	521,173,177,182	2
6995	369,387,521,672	2
6996	90,92,138,521,530	1
6997	89,138,802,591,866	2
6998	92,138,582,629	4
6999	369,387,521	1
7000	132,138,144,246,320,413,704,776	4
7001	92,99,103,118,138,521,677,149	4
7002	92,132,138,677,149,521	4
7003	228,314,369,387	3
7004	248,368,372,369,873,485,330	4
7005	92,135,138,252,521,677	4
7006	121,138,331,357,704	3
7007	92,101,138,521,252	2
7008	92,49,138,499,521,615	0
7009	258,263,268,521,276	4
7010	92,521	0
7011	77,138,719,146,535	3
7012	21,26,138,521,704,728	1
7013	428,525,521,657	4
7014	92,138,77,738,21,521	3
7015	21,27,865,342,649,677	2
7016	92,138,94,865,521	1
7017	521,21,77,92,138,524	1
7018	61,678,521	0
7019	521	3
7020	303,428,430,718,521,532	4
7021	268,263,270,694,521,154	1
7022	92,138,521,531,611	2
7023	61,92,342	2
7024	21,127,129,132,241,334	3
7025	92,132,138,144,491,521,748,880	3
7026	92,129,138,521,569,769,906	2
7027	521,92,132,615	1
7028	80,92,138,491,521,531,684,688,831,55	4
7029	369,387,165,671,359	4
7030	334,92,127	1
7031	481,90,92,138,474,521,544,663	3
7032	378,369,387,521,152,672,834,363,379	4
7033	21,92,138,521	2
7034	89,117,393	4
7035	476,521,631	1
7036	369,387,521	2
7037	92,433,521,666,513	0
7038	92,49,81,80,240,320,445,499,500,704,901	3
7039	19,363,369,385,387	4
7040	521,672,387,369,385,381	2
7041	92,138,290,348,562,612,628,644,871,873	3
7042	92,111,132,138,356,688,873	2
7043	521,61,92,138,616	3
7044	61	0
7045	521	4
7046	487,918,844,18	1
7047	61,132,111,138,348,597,871,873	1
7048	92,138,132,521,759,865,834	1
7049	428,303,521	1
7050	521,89,117,393	2
7051	48,92,350,18,481	4
7052	369,385,387,372,811,521,716	3
7053	369,387,390,521	2
7054	152,369,385,334,387,390	4
7055	263,255,256,273,277,267,268,270,499,521,832	4
7056	21,105,132,137,327,901,902	4
7057	369,387,521,711	1
7058	92,138,521,778,921	3
7059	399,402,405,407,398,403,404,400,521	3
7060	92	0
7061	46,109,521	4
7062	10,92,138,188,210,521,692	4
7063	92,132,350,18,704,855,41	3
7064	92,121,138,320,356,491,336,677,895	4
7065	521,92,129,132,138,144,356,481,570,630,704	4
7066	263,274,276,268,521,742	2
7067	60,92,111,55,132,138,243,481,794,611,873,901	3
7068	369,358,842,341	4
7069	521,92,138,144,602,545	4
7070	387,521	3
7071	144,138,499,521,677,77	2
7072	71,80,92,133,138,252,396,508,514,521,738,819,922,510	4
7073	92,138	2
7074	472,455,928,521	3
7075	320,910,911,913	1
7076	92,138,521,637,743,886,907	3
7077	92	1
7078	92	1
7079	365,334,364,369,549,581	4
7080	92,132,138,144,521,582,597	2
7081	361	1
7082	89,92,491,521,738,523	3
7083	92,129,357,138,351,411,420,521,554,591,605,648,861	4
7084	369,387,385,381,390,834,814,811,521	4
7085	236,235	0
7086	521,77,92,138,677	2
7087	521,62,92,138,290,612,786,818,843	4
7088	521,92,21	0
7089	92	0
7090	369,385,387,212,522	3
7091	92,132,727,18,349	2
7092	92,132,778,873	3
7093	236	0
7094	92,77,138	2
7095	270,263,259,274,831,928,521	1
7096	138,873	0
7097	263,255,268,270,499,761	2
7098	521,61,601,160	3
7099	173,596	0
7100	49,499	1
7101	92	2
7102	521	2
7103	138,129,132,562	3
7104	144,92,121,138,252,521	0
7105	6,240,284,307,308	3
7106	92,129,132,138,217,311,540,574,611,830	4
7107	521,361,369,387,385,390,581,810	4
7108	931	0
7109	138,77,92,521	2
7110	64,106,804,521,880	1
7111	91,121,132,247,80,500,49,246,465,497,128,704,875,342,901	4
7112	92,138,521,722,447	2
7113	236,223,928,521,231	2
7114	77,92,138,521,633,865,886	3
7115	521,702,173,92,166	2
7116	521,485,222,361,369,387,385,294	4
7117	92,129,138,521,763	1
7118	12,92,138,144,450,521	2
7119	77,92,138,521,602,439	3
7120	80,92,127,837,901,833,504,334	4
7121	521,369	0
7122	92,334	1
7123	521,675,396	4
7124	80,133,21,521	2
7125	225,521	2
7126	92,138,843,624,521	0
7127	151,223,232,374,229,224,236,361,384,521	1
7128	138	0
7129	229,334	2
7130	58,92,138,141,521,865,925	4
7131	136,140,49,162,61,499,615	4
7132	92,15	2
7133	92,127,132,238,343	3
7134	188,369,385,387,525,521,544,581,586	4
7135	92,111,132,138	0
7136	138,92,77,49,499,521	2
7137	138,92,844,481,921,334	2
7138	32,369,387,521,672	3
7139	521,6,188,195,201,374,378,356,476,477,478,369,385,387,670,39,811,814,834	4
7140	92,138,521	1
7141	12,77,92,138,540,708	3
7142	521,268	0
7143	476,477,478,336,631	3
7144	258,263,268,270	3
7145	77,92,138,252	3
7146	92,101,138,521,650,927	2
7147	424,334	3
7148	225,214,213	0
7149	334,229	0
7150	918,138,92,621,539,105,52,320	4
7151	92,111,132,138,144,161,420,733,252	4
7152	59,61,92,100,104,108,118,136,446,466,541,691,839,884	4
7153	80,94,107,106,122,139,867,481,521,637,684,55	4
7154	144,21,92,138,546,521,787	3
7155	278,521,591,232,228,358	4
7156	223,229,521,672	2
7157	92,139,521	2
7158	521,225,369,387	1
7159	521,64,637	1
7160	384	3
7161	930,369,385,387,672	1
7162	39,188,195,369,385,387,507,811,11	4
7163	90,92,521,737	1
7164	60,76,84,55,73,91,90,116,130,142,578,446,252,591,778,447,833,926,521,595	4
7165	92,129,138,669,521	1
7166	92,138,144,94,506,521,679,886	1
7167	173,177,685	3
7168	60,76,77,78,92,138,144,189,357,521,524,692,545	4
7169	399,400,521,899,849	4
7170	35,369,385,294,322,245	3
7171	92,132,513,212,704	1
7172	905,92	1
7173	109,521,648,687	4
7174	60,80,85,92,102,106,351,830,111,54,138,144,356,448,546,873	4
7175	21,22,80,92,136,138,49,215,140,500,188,208,311,448,514,570,704,922	4
7176	92,138,163,508,521,558,593,779	3
7177	92,138,521	0
7178	80,94,133,140,356,521,787,927	4
7179	521,92,138,252,717	2
7180	35,369,385,387,521,750	3
7181	521,61,518,511,141,115	3
7182	58,86,92,138,141,144,481,252,677	4
7183	106,805,803,804,525,92,879,822,481,299	4
7184	521,236	1
7185	364,361	2
7186	521,60,92,102,125,724,792	3
7187	47,92,138,450,357,491,830,204,252,356,681,780,903	4
7188	92,94,102,129,138,521,524	3
7189	572,573,521	2
7190	931	4
7191	521,92,138,132	3
7192	930,225,229,235,236,903	3
7193	37,334,361,369,387,385	3
7194	521,144	1
7195	92,593,582	1
7196	92,138,144,491,521,588,727,896	3
7197	92,205,337,344,415,456,481,536,535,558,844,918	4
7198	92,116,334,770,570	4
7199	228,521,651,825,827,829,828	4
7200	92,132,138,615	2
7201	60,91,92,116,521,555,556,706	3
7202	92	0
7203	360,314	4
7204	440,444,521	3
7205	92,138,15,331	1
7206	521,85,92,138,128	0
7207	4,91,396	1
7208	363,369,521,672	4
7209	39,369,385,387,390	4
7210	80,92,49,132,499,500,521	2
7211	369,383	1
7212	21,92,138,521,768,902	2
7213	92	0
7214	440	0
7215	521,212,393,89,513	3
7216	138,92,129,521,544,677,738	3
7217	39,188,194,203,294,356,369,385,387,814	4
7218	61,60,102,447,481,148,306,521,554,555,556,600,669,768	4
7219	46,92,132,144,521,778,417,107,884	4
7220	92,49,132,820,499,521,704	1
7221	369,521	2
7222	521,835	4
7223	21,22,61,80,138,414,521,570,704	2
7224	92,138,142,211,547	4
7225	364,386,387,801,521,211	4
7226	399,404,398,400,402,790,405,682,521,849	4
7227	222,369,381,385,387,581	2
7228	92,111,242,409,704	2
7229	521,390,361	0
7230	92,127,452,446	2
7231	227,229,236,639,581,824,521	4
7232	77,92,138,252,521,736,780	3
7233	92,138,252,521,733	2
7234	521,92,138,77,761,144,619	1
7235	521,21,92,138,252,677	0
7236	92,132,138,60,111,505,679,473,250	4
7237	268,263,521,761	0
7238	369,387,385	4
7239	92,138,521,562	0
7240	92,138,144,80,615,342	1
7241	369,371,459,521,911	4
7242	80,81,94,140,320,448,592,600,625,704	4
7243	263,268,521,640	1
7244	21,92,138,521,539,637,881,907,927	3
7245	129,132	0
7246	369,387,521,672	1
7247	92	0
7248	29,92,521	0
7249	76,85,92,138,163,252,397,481,521,739	3
7250	77,138,521,677	0
7251	92,127,481,625	3
7252	369,381,385,387,521,811,834	2
7253	11,188,342,369,385,387,507,834	4
7254	188,369,358,390,387,385,834,499,512,518,521,581,509	4
7255	92,138,106,433,469,564,884,513	4
7256	263,255,268,499,521,694,761,832	3
7257	92,138,412,518,521,756,513	3
7258	63,80,92,138,450,521,574,706,133	3
7259	12,80,92,94,104,89,138,143,446,447,481,791,797,924,590	4
7260	3,4	3
7261	369,387	2
7262	188,197,209,369,385,387,389,390,448,521,730,834	4
7263	6,8,92,127,908,452,559,338,837,915	4
7264	92,138,770	1
7265	3,4	4
7266	92,468,521,535,677	4
7267	369,387,521	1
7268	92,329,49,499,292	3
7269	518,521,90,677,163,494	2
7270	425,487,930	0
7271	219,369,384,385,387,521,581,586	3
7272	883,92,138,290	1
7273	13,92,138,521	3
7274	25,789,884,448,449,330,164	4
7275	92,106,138,244,250,301,433,456,513	4
7276	348,347,356,435,834,873	4
7277	362,188,194,197,200,305,20,356,369,385,387,381,390,165,521,834,814,811,377	4
7278	40,92,220,138,229,132,521,612	2
7279	229,235,639	1
7280	334,92	1
7281	92,138,240,331,559,250,67	4
7282	263,268	1
7283	393,387	3
7284	521,61,144	2
7285	294,369,385	1
7286	334,92,127	3
7287	80,92,49,111,132,138,144,157,356,450,499,570,728,832,876,41	4
7288	92,132,138,704,325,342	3
7289	80,85,92,138	2
7290	156,521	0
7291	263,268,521	3
7292	92,138,521,677	2
7293	90,92,138,142,252,521,778	3
7294	92,138,301,356,491,517,521	3
7295	77,92,138,252,677,521	1
7296	92,138,918,417,621,106,881	3
7297	521,173	3
7298	21,22,80,133,144,138,92,62,521	2
7299	92,677,521	1
7300	201,428,834,525,521,303	4
7301	287,521	4
7302	92,147,138,252	0
7303	92,127	0
7304	92,138,159	2
7305	92,138,481,12,521	2
7306	77,92,132,138,68,55,521,570,704	4
7307	18,92,111,132,138,144,562,854	2
7308	138,92,456,521,570,776	2
7309	92,138,830,491,600,760	3
7310	92,129,138,593,724	4
7311	92,138,768,901,918	3
7312	424,718,851,521	4
7313	92,132,138,570,675	1
7314	92	3
7315	77,92,127,55,127,243,635	0
7316	931	3
7317	832,49,677,484,499,92,138,142,252,895	4
7318	61,521,607,440	0
7319	92,747	2
7320	92	2
7321	46,92,189,481,521,660,865,888	4
7322	263,268,521	2
7323	6,46,92,106,132,138,357,830,193,250,337,315,469,505,564,577,645,778,795,880,925	4
7324	369,750	3
7325	12,92,111,138,142,450,149,591,866	3
7326	80,92,54,132,138,144,241,619,677,895	4
7327	92,138,521,921	2
7328	90,132,138,92,704,334	3
7329	369,385,387,672	3
7330	931	2
7331	521	4
7332	80,92,123,138,139,450,521,770	2
7333	138,92	0
7334	303,427,428,431,521,657	4
7335	521,614,236,229	1
7336	225,521	0
7337	92,132,138,521,616	0
7338	92,110,127,433,537,548,782	3
7339	92,348	0
7340	931	4
7341	334,428,422,429,299	4
7342	92,49,138,306,447,499,521,570,615,675	4
7343	92,138,342,331,603	0
7344	92,138,252,521	2
7345	91,60,131	4
7346	476,478,631	4
7347	225,643	1
7348	92,132,521,704	1
7349	476,521,631	0
7350	92,138,521,562,705	1
7351	2,3,4,809,449,164	4
7352	444,441,442,446,608,342	2
7353	229,236,521,651,825,828	1
7354	92,138,521,831,894,46	4
7355	342,92,127,563	1
7356	21,92,138,144,521,562,705,737	2
7357	521,92,138,163,252,558,747	2
7358	92,521	2
7359	267,263,268	2
7360	521,144,562,757	2
7361	329,481,704,904,513	4
7362	364,369,384,387,521,787,522,374	3
7363	931	3
7364	60,21,27,111,102,329,902	4
7365	92,49,106,120,138,281,356,499,521,724,880	4
7366	92,901,615,481	1
7367	92,138,521,50,735	4
7368	92,138,521,530	2
7369	931	4
7370	399,400,849,784,521	2
7371	521,733,88,132,92,138,503	3
7372	92,127,132,263,266,267,901,194,254	4
7373	173,177,168,521,685	2
7374	92,138,521,704	2
7375	21,43,92,138,473,521,646	2
7376	369,387,384,521,361,614	4
7377	77,92,49,138,144,499,521,570,704,521	4
7378	83,97,116,144,901,74,747	4
7379	931	4
7380	153,263,268,275,276,467,521,640	2
7381	92,138,521,559	3
7382	92,138,521	3
7383	61,92,138,144,521,103	2
7384	92,138,521,621,523,677	3
7385	491	0
7386	321,472,471,455,472	4
7387	21,92,252,687,738,895,925	4
7388	348,362,364,369,386,510,512,515,521	4
7389	858,860	1
7390	92,138,121,205,295,481,630,873,334	3
7391	92,132,138,521,704,17	4
7392	173,177,416,521,685	4
7393	92,146	1
7394	92,331,798,704,570	2
7395	77,92,138,252,521,741	3
7396	369,384,387,672	3
7397	21,22,60,92,133,138,188,193,201,521,633,777,865	4
7398	21,22,23,215,80,92,95,147,138,412,451,521,785	3
7399	77,92,138,521	1
7400	92,127	0
7401	92,132,481,521,728	2
7402	77,92,127,55,481,570,681	4
7403	92,138,301,433,456,521,699	3
7404	263,267,268,315,778,873	1
7405	80,95,138,521,831,865	2
7406	49,92,138,237,499,521,562	3
7407	92,132,138,706	2
7408	92	1
7409	521,129,744	1
7410	425,521	1
7411	521,60,48,91,92,111,421,194,200,203,356,448,677,836,481,873,875,924	4
7412	521,481,263,268,765,558	4
7413	92,138,521	2
7414	521,911,912,913,811,915,558,92,132,138,188,193,226,294,348,356,284,507,11,786	4
7415	334,342,92,473	1
7416	91,92,111,132,17,637,297,55,323,539	4
7417	521,472	3
7418	92,132	2
7419	92,521,583,763	2
7420	521,92,132,138,147,446,491,531,611,834,927	3
7421	92,138,541	2
7422	61,342	1
7423	77,138,704	4
7424	92,138,521,491,615	2
7425	387,384	3
7426	317,127	1
7427	534,229,227,499,500	2
7428	92,132,758,334,865	1
7429	184,185,767	2
7430	92,129,138,506,667,778	2
7431	521,176,173	2
7432	369,387,390	3
7433	138,92,77,521,530	1
7434	369,387	2
7435	722,61	0
7436	225,385,39	4
7437	722,738,92,138	4
7438	931	3
7439	521,21,80,138,899,705,562,818	1
7440	225,229,236,235,334,222	2
7441	930,92,91	1
7442	92,127,469	0
7443	85,92,570,737	1
7444	92,132,138,143,52,198,521,660,865,917	4
7445	21,92,49,296,499,215,648	2
7446	334,61,92,127,138	1
7447	12,92,521	0
7448	521,838	1
7449	92,138,142,254,521,648,704	4
7450	92,111,127,263,265,267,761,901	4
7451	12,92,138,307,481,148,521	4
7452	369,387,385,384,521	0
7453	931	4
7454	138,456	0
7455	92,138,704,570	3
7456	92,132,138,630	2
7457	521,38,278,786,823,825,827,834,828,829	4
7458	6,55,247,250,297,337,357,369,382,359,386,387,505,522,558,592,795,882,901,915	4
7459	80,92,95,55,138,153,254,269,263,256,274,268,347,356,558,831,925	4
7460	521,77,92,132,138	4
7461	61,252,499	2
7462	334,369,381,385,387,245,282	3
7463	369,367,374,521	4
7464	92,94,49,138,139,140,142,492,499,521,570,770	4
7465	92,138,521,691	1
7466	92,111,132,138,433,515,558,651,665,811,825,827,828	4
7467	77,92,138,677,252	1
7468	334,92,474	1
7469	92,759,865	3
7470	711,385,369,387,365	3
7471	521,76,21,24,28	1
7472	92,138,334,881,918	4
7473	521,92,132,138,834,830,897,905	4
7474	263,268,270,521,761	3
7475	521,838	2
7476	521	2
7477	268,258,276,521	1
7478	92,49,499,521,704	0
7479	521,495	4
7480	80,323,578,881,106,59	3
